fid,id,left,top,right,bottom,ALS_10m_0mean
"16245","389795",16174054.9785,-3669404.1298,16174064.9785,-3669414.1298,3.18660816766812
"16246","389796",16174054.9785,-3669414.1298,16174064.9785,-3669424.1298,3.04260390133693
"16247","389797",16174054.9785,-3669424.1298,16174064.9785,-3669434.1298,2.89382117624441
"16248","389798",16174054.9785,-3669434.1298,16174064.9785,-3669444.1298,2.36777925491333
"16249","390739",16174064.9785,-3667624.1298,16174074.9785,-3667634.1298,0.689499932176927
"16250","390740",16174064.9785,-3667634.1298,16174074.9785,-3667644.1298,0.815032709691976
"16251","390741",16174064.9785,-3667644.1298,16174074.9785,-3667654.1298,0.938591728985928
"16252","390742",16174064.9785,-3667654.1298,16174074.9785,-3667664.1298,1.05587786064841
"16253","390743",16174064.9785,-3667664.1298,16174074.9785,-3667674.1298,1.29254499108734
"16254","390744",16174064.9785,-3667674.1298,16174074.9785,-3667684.1298,1.44458687426271
"16255","390745",16174064.9785,-3667684.1298,16174074.9785,-3667694.1298,1.20735108274902
"16256","390746",16174064.9785,-3667694.1298,16174074.9785,-3667704.1298,0.799826685326322
"16257","390747",16174064.9785,-3667704.1298,16174074.9785,-3667714.1298,0.486087536419964
"16258","390748",16174064.9785,-3667714.1298,16174074.9785,-3667724.1298,0.56305773485754
"16259","390749",16174064.9785,-3667724.1298,16174074.9785,-3667734.1298,1.01447227709891
"16260","390750",16174064.9785,-3667734.1298,16174074.9785,-3667744.1298,1.75382929528292
"16261","390751",16174064.9785,-3667744.1298,16174074.9785,-3667754.1298,2.62788623591879
"16262","390752",16174064.9785,-3667754.1298,16174074.9785,-3667764.1298,3.05111669205331
"16263","390753",16174064.9785,-3667764.1298,16174074.9785,-3667774.1298,2.85211991526417
"16264","390754",16174064.9785,-3667774.1298,16174074.9785,-3667784.1298,2.6555542020044
"16265","390755",16174064.9785,-3667784.1298,16174074.9785,-3667794.1298,2.58645874443701
"16266","390756",16174064.9785,-3667794.1298,16174074.9785,-3667804.1298,1.96650742055619
"16267","390757",16174064.9785,-3667804.1298,16174074.9785,-3667814.1298,1.20129938613099
"16268","390758",16174064.9785,-3667814.1298,16174074.9785,-3667824.1298,1.1332859841409
"16269","390759",16174064.9785,-3667824.1298,16174074.9785,-3667834.1298,1.81807054614379
"16270","390760",16174064.9785,-3667834.1298,16174074.9785,-3667844.1298,2.46520677322335
"16271","390761",16174064.9785,-3667844.1298,16174074.9785,-3667854.1298,2.59172464819515
"16272","390762",16174064.9785,-3667854.1298,16174074.9785,-3667864.1298,2.4272172277774
"16273","390763",16174064.9785,-3667864.1298,16174074.9785,-3667874.1298,2.41025178416355
"16274","390764",16174064.9785,-3667874.1298,16174074.9785,-3667884.1298,2.53117645735559
"16275","390765",16174064.9785,-3667884.1298,16174074.9785,-3667894.1298,2.24828892389383
"16276","390766",16174064.9785,-3667894.1298,16174074.9785,-3667904.1298,1.4821483408291
"16277","390767",16174064.9785,-3667904.1298,16174074.9785,-3667914.1298,0.766217023033887
"16278","390768",16174064.9785,-3667914.1298,16174074.9785,-3667924.1298,0.384574371380377
"16279","390769",16174064.9785,-3667924.1298,16174074.9785,-3667934.1298,0.303172132909092
"16280","390770",16174064.9785,-3667934.1298,16174074.9785,-3667944.1298,0.824523888374197
"16281","390771",16174064.9785,-3667944.1298,16174074.9785,-3667954.1298,2.14050099890111
"16282","390772",16174064.9785,-3667954.1298,16174074.9785,-3667964.1298,3.14594417171082
"16283","390773",16174064.9785,-3667964.1298,16174074.9785,-3667974.1298,2.81982932412501
"16284","390774",16174064.9785,-3667974.1298,16174074.9785,-3667984.1298,1.94595128074034
"16285","390775",16174064.9785,-3667984.1298,16174074.9785,-3667994.1298,1.60645849696577
"16286","390776",16174064.9785,-3667994.1298,16174074.9785,-3668004.1298,1.46978186488564
"16287","390777",16174064.9785,-3668004.1298,16174074.9785,-3668014.1298,1.00213189851041
"16288","390778",16174064.9785,-3668014.1298,16174074.9785,-3668024.1298,0.583633731109927
"16289","390779",16174064.9785,-3668024.1298,16174074.9785,-3668034.1298,0.43469711952556
"16290","390780",16174064.9785,-3668034.1298,16174074.9785,-3668044.1298,0.383499446624703
"16291","390781",16174064.9785,-3668044.1298,16174074.9785,-3668054.1298,0.339418066362609
"16292","390782",16174064.9785,-3668054.1298,16174074.9785,-3668064.1298,0.505756227047862
"16293","390783",16174064.9785,-3668064.1298,16174074.9785,-3668074.1298,0.825373707345613
"16294","390784",16174064.9785,-3668074.1298,16174074.9785,-3668084.1298,0.917663015502547
"16295","390785",16174064.9785,-3668084.1298,16174074.9785,-3668094.1298,0.656875074322248
"16296","390786",16174064.9785,-3668094.1298,16174074.9785,-3668104.1298,0.315101481621733
"16297","390787",16174064.9785,-3668104.1298,16174074.9785,-3668114.1298,0.0965627255788311
"16298","390788",16174064.9785,-3668114.1298,16174074.9785,-3668124.1298,0.0162778673274604
"16299","390789",16174064.9785,-3668124.1298,16174074.9785,-3668134.1298,0.0262353603101881
"16300","390790",16174064.9785,-3668134.1298,16174074.9785,-3668144.1298,0.132954839138767
"16301","390791",16174064.9785,-3668144.1298,16174074.9785,-3668154.1298,0.309914304723377
"16302","390792",16174064.9785,-3668154.1298,16174074.9785,-3668164.1298,0.430707057282842
"16303","390793",16174064.9785,-3668164.1298,16174074.9785,-3668174.1298,0.422298716488531
"16304","390794",16174064.9785,-3668174.1298,16174074.9785,-3668184.1298,0.300222947227263
"16305","390795",16174064.9785,-3668184.1298,16174074.9785,-3668194.1298,0.247566561966107
"16306","390796",16174064.9785,-3668194.1298,16174074.9785,-3668204.1298,0.313344948172979
"16307","390797",16174064.9785,-3668204.1298,16174074.9785,-3668214.1298,0.32917860034941
"16308","390798",16174064.9785,-3668214.1298,16174074.9785,-3668224.1298,0.235755116054692
"16309","390799",16174064.9785,-3668224.1298,16174074.9785,-3668234.1298,0.258812864176158
"16310","390800",16174064.9785,-3668234.1298,16174074.9785,-3668244.1298,0.613126598272946
"16311","390801",16174064.9785,-3668244.1298,16174074.9785,-3668254.1298,1.00126682788836
"16312","390802",16174064.9785,-3668254.1298,16174074.9785,-3668264.1298,1.01667628103289
"16313","390803",16174064.9785,-3668264.1298,16174074.9785,-3668274.1298,0.95364548250572
"16314","390804",16174064.9785,-3668274.1298,16174074.9785,-3668284.1298,1.19171275997657
"16315","390805",16174064.9785,-3668284.1298,16174074.9785,-3668294.1298,1.29136654573518
"16316","390806",16174064.9785,-3668294.1298,16174074.9785,-3668304.1298,0.935202298279865
"16317","390807",16174064.9785,-3668304.1298,16174074.9785,-3668314.1298,0.658333545840735
"16318","390808",16174064.9785,-3668314.1298,16174074.9785,-3668324.1298,0.911988168749316
"16319","390809",16174064.9785,-3668324.1298,16174074.9785,-3668334.1298,1.7603178008128
"16320","390810",16174064.9785,-3668334.1298,16174074.9785,-3668344.1298,2.64044769742497
"16321","390811",16174064.9785,-3668344.1298,16174074.9785,-3668354.1298,2.52449126928323
"16322","390812",16174064.9785,-3668354.1298,16174074.9785,-3668364.1298,1.60896468284594
"16323","390813",16174064.9785,-3668364.1298,16174074.9785,-3668374.1298,0.950688971844438
"16324","390814",16174064.9785,-3668374.1298,16174074.9785,-3668384.1298,0.717572885401109
"16325","390815",16174064.9785,-3668384.1298,16174074.9785,-3668394.1298,0.644865529450578
"16326","390816",16174064.9785,-3668394.1298,16174074.9785,-3668404.1298,0.728284286486136
"16327","390817",16174064.9785,-3668404.1298,16174074.9785,-3668414.1298,0.981453524122601
"16328","390818",16174064.9785,-3668414.1298,16174074.9785,-3668424.1298,1.33704690227872
"16329","390819",16174064.9785,-3668424.1298,16174074.9785,-3668434.1298,1.7340768179679
"16330","390820",16174064.9785,-3668434.1298,16174074.9785,-3668444.1298,1.77518418672922
"16331","390821",16174064.9785,-3668444.1298,16174074.9785,-3668454.1298,1.74389578561882
"16332","390822",16174064.9785,-3668454.1298,16174074.9785,-3668464.1298,1.6692381660006
"16333","390823",16174064.9785,-3668464.1298,16174074.9785,-3668474.1298,1.41557237969963
"16334","390824",16174064.9785,-3668474.1298,16174074.9785,-3668484.1298,1.21027802333638
"16335","390825",16174064.9785,-3668484.1298,16174074.9785,-3668494.1298,1.38843562652495
"16336","390826",16174064.9785,-3668494.1298,16174074.9785,-3668504.1298,1.82769593689268
"16337","390827",16174064.9785,-3668504.1298,16174074.9785,-3668514.1298,2.08515182116936
"16338","390828",16174064.9785,-3668514.1298,16174074.9785,-3668524.1298,1.98775081513292
"16339","390829",16174064.9785,-3668524.1298,16174074.9785,-3668534.1298,1.90624712948981
"16340","390830",16174064.9785,-3668534.1298,16174074.9785,-3668544.1298,2.64673439029179
"16341","390831",16174064.9785,-3668544.1298,16174074.9785,-3668554.1298,3.80519315163023
"16342","390832",16174064.9785,-3668554.1298,16174074.9785,-3668564.1298,3.81044636197286
"16343","390833",16174064.9785,-3668564.1298,16174074.9785,-3668574.1298,2.81944076165196
"16344","390834",16174064.9785,-3668574.1298,16174074.9785,-3668584.1298,2.31237161530755
"16345","390835",16174064.9785,-3668584.1298,16174074.9785,-3668594.1298,2.68681916111224
"16346","390836",16174064.9785,-3668594.1298,16174074.9785,-3668604.1298,3.1975798738869
"16347","390837",16174064.9785,-3668604.1298,16174074.9785,-3668614.1298,3.58475182056427
"16348","390838",16174064.9785,-3668614.1298,16174074.9785,-3668624.1298,3.41416656192635
"16349","390839",16174064.9785,-3668624.1298,16174074.9785,-3668634.1298,2.71376213028624
"16350","390840",16174064.9785,-3668634.1298,16174074.9785,-3668644.1298,2.11580619000897
"16351","390841",16174064.9785,-3668644.1298,16174074.9785,-3668654.1298,2.01715085924286
"16352","390842",16174064.9785,-3668654.1298,16174074.9785,-3668664.1298,1.94908404391387
"16353","390843",16174064.9785,-3668664.1298,16174074.9785,-3668674.1298,1.54017450713148
"16354","390844",16174064.9785,-3668674.1298,16174074.9785,-3668684.1298,1.12303972285228
"16355","390845",16174064.9785,-3668684.1298,16174074.9785,-3668694.1298,0.939230064276991
"16356","390846",16174064.9785,-3668694.1298,16174074.9785,-3668704.1298,0.830606099461362
"16357","390847",16174064.9785,-3668704.1298,16174074.9785,-3668714.1298,0.740232992653895
"16358","390848",16174064.9785,-3668714.1298,16174074.9785,-3668724.1298,0.684857867812288
"16359","390849",16174064.9785,-3668724.1298,16174074.9785,-3668734.1298,0.839633785856181
"16360","390850",16174064.9785,-3668734.1298,16174074.9785,-3668744.1298,1.30865290456889
"16361","390851",16174064.9785,-3668744.1298,16174074.9785,-3668754.1298,1.88013573403944
"16362","390852",16174064.9785,-3668754.1298,16174074.9785,-3668764.1298,2.25731337175035
"16363","390853",16174064.9785,-3668764.1298,16174074.9785,-3668774.1298,2.08824735879898
"16364","390854",16174064.9785,-3668774.1298,16174074.9785,-3668784.1298,1.8438910883252
"16365","390855",16174064.9785,-3668784.1298,16174074.9785,-3668794.1298,1.75136706718179
"16366","390856",16174064.9785,-3668794.1298,16174074.9785,-3668804.1298,1.65228235721588
"16367","390859",16174064.9785,-3668824.1298,16174074.9785,-3668834.1298,0.570100361481309
"16368","390860",16174064.9785,-3668834.1298,16174074.9785,-3668844.1298,0.777788356398091
"16369","390861",16174064.9785,-3668844.1298,16174074.9785,-3668854.1298,0.822827431662329
"16370","390862",16174064.9785,-3668854.1298,16174074.9785,-3668864.1298,0.89403949820832
"16371","390863",16174064.9785,-3668864.1298,16174074.9785,-3668874.1298,1.22763101591004
"16372","390873",16174064.9785,-3668964.1298,16174074.9785,-3668974.1298,1.80288222857884
"16373","390874",16174064.9785,-3668974.1298,16174074.9785,-3668984.1298,2.20346076229969
"16374","390875",16174064.9785,-3668984.1298,16174074.9785,-3668994.1298,2.47430419299913
"16375","390876",16174064.9785,-3668994.1298,16174074.9785,-3669004.1298,2.65093512106107
"16376","390877",16174064.9785,-3669004.1298,16174074.9785,-3669014.1298,2.35361817962414
"16377","390878",16174064.9785,-3669014.1298,16174074.9785,-3669024.1298,2.20364696674281
"16378","390879",16174064.9785,-3669024.1298,16174074.9785,-3669034.1298,2.75074721455162
"16379","390880",16174064.9785,-3669034.1298,16174074.9785,-3669044.1298,3.35028713797203
"16380","390881",16174064.9785,-3669044.1298,16174074.9785,-3669054.1298,3.31410798188802
"16381","390882",16174064.9785,-3669054.1298,16174074.9785,-3669064.1298,3.03208682446331
"16382","390883",16174064.9785,-3669064.1298,16174074.9785,-3669074.1298,2.55500217799483
"16383","390884",16174064.9785,-3669074.1298,16174074.9785,-3669084.1298,1.84752067872339
"16384","390885",16174064.9785,-3669084.1298,16174074.9785,-3669094.1298,1.16181665779771
"16385","390886",16174064.9785,-3669094.1298,16174074.9785,-3669104.1298,1.18752035119689
"16386","390887",16174064.9785,-3669104.1298,16174074.9785,-3669114.1298,1.7597003587361
"16387","390888",16174064.9785,-3669114.1298,16174074.9785,-3669124.1298,2.30262995170335
"16388","390889",16174064.9785,-3669124.1298,16174074.9785,-3669134.1298,2.51913109054304
"16389","390890",16174064.9785,-3669134.1298,16174074.9785,-3669144.1298,2.37539322433603
"16390","390891",16174064.9785,-3669144.1298,16174074.9785,-3669154.1298,2.524984944727
"16391","390892",16174064.9785,-3669154.1298,16174074.9785,-3669164.1298,2.87612784553219
"16392","390893",16174064.9785,-3669164.1298,16174074.9785,-3669174.1298,2.49667091467946
"16393","390894",16174064.9785,-3669174.1298,16174074.9785,-3669184.1298,2.16796617491548
"16394","390895",16174064.9785,-3669184.1298,16174074.9785,-3669194.1298,3.01321456665383
"16395","390896",16174064.9785,-3669194.1298,16174074.9785,-3669204.1298,4.01019162601895
"16396","390910",16174064.9785,-3669334.1298,16174074.9785,-3669344.1298,3.9594615312723
"16397","390911",16174064.9785,-3669344.1298,16174074.9785,-3669354.1298,2.83603124292178
"16398","390912",16174064.9785,-3669354.1298,16174074.9785,-3669364.1298,1.5136653585005
"16399","390913",16174064.9785,-3669364.1298,16174074.9785,-3669374.1298,0.756071341903977
"16400","390914",16174064.9785,-3669374.1298,16174074.9785,-3669384.1298,1.17970072398136
"16401","390915",16174064.9785,-3669384.1298,16174074.9785,-3669394.1298,2.372041322895
"16402","390916",16174064.9785,-3669394.1298,16174074.9785,-3669404.1298,3.49423439527465
"16403","390917",16174064.9785,-3669404.1298,16174074.9785,-3669414.1298,3.64327131505656
"16404","390918",16174064.9785,-3669414.1298,16174074.9785,-3669424.1298,3.07718694168804
"16405","390919",16174064.9785,-3669424.1298,16174074.9785,-3669434.1298,2.50689454094784
"16406","390920",16174064.9785,-3669434.1298,16174074.9785,-3669444.1298,1.86477881632033
"16407","390921",16174064.9785,-3669444.1298,16174074.9785,-3669454.1298,1.30224245034148
"16408","391861",16174074.9785,-3667624.1298,16174084.9785,-3667634.1298,0.885091252186719
"16409","391862",16174074.9785,-3667634.1298,16174084.9785,-3667644.1298,1.17338949421841
"16410","391863",16174074.9785,-3667644.1298,16174084.9785,-3667654.1298,1.27007445744577
"16411","391864",16174074.9785,-3667654.1298,16174084.9785,-3667664.1298,0.969447651123918
"16412","391865",16174074.9785,-3667664.1298,16174084.9785,-3667674.1298,0.809034755517697
"16413","391866",16174074.9785,-3667674.1298,16174084.9785,-3667684.1298,0.908294158466792
"16414","391867",16174074.9785,-3667684.1298,16174084.9785,-3667694.1298,0.951881894809565
"16415","391868",16174074.9785,-3667694.1298,16174084.9785,-3667704.1298,0.98118571880367
"16416","391869",16174074.9785,-3667704.1298,16174084.9785,-3667714.1298,1.01554332109035
"16417","391870",16174074.9785,-3667714.1298,16174084.9785,-3667724.1298,1.10597330086852
"16418","391871",16174074.9785,-3667724.1298,16174084.9785,-3667734.1298,1.50970159847431
"16419","391872",16174074.9785,-3667734.1298,16174084.9785,-3667744.1298,2.37310497447281
"16420","391873",16174074.9785,-3667744.1298,16174084.9785,-3667754.1298,3.41817717520075
"16421","391874",16174074.9785,-3667754.1298,16174084.9785,-3667764.1298,3.60930567381704
"16422","391875",16174074.9785,-3667764.1298,16174084.9785,-3667774.1298,3.08626782605392
"16423","391876",16174074.9785,-3667774.1298,16174084.9785,-3667784.1298,2.76792615425215
"16424","391877",16174074.9785,-3667784.1298,16174084.9785,-3667794.1298,2.79379197149663
"16425","391878",16174074.9785,-3667794.1298,16174084.9785,-3667804.1298,2.32536042726576
"16426","391879",16174074.9785,-3667804.1298,16174084.9785,-3667814.1298,1.56933246269358
"16427","391880",16174074.9785,-3667814.1298,16174084.9785,-3667824.1298,1.4350166201179
"16428","391881",16174074.9785,-3667824.1298,16174084.9785,-3667834.1298,2.01026193837862
"16429","391882",16174074.9785,-3667834.1298,16174084.9785,-3667844.1298,2.52706474435741
"16430","391883",16174074.9785,-3667844.1298,16174084.9785,-3667854.1298,2.84349731481362
"16431","391884",16174074.9785,-3667854.1298,16174084.9785,-3667864.1298,3.01516326812849
"16432","391885",16174074.9785,-3667864.1298,16174084.9785,-3667874.1298,3.14955210926557
"16433","391886",16174074.9785,-3667874.1298,16174084.9785,-3667884.1298,3.06186063618496
"16434","391887",16174074.9785,-3667884.1298,16174084.9785,-3667894.1298,2.48673110729231
"16435","391888",16174074.9785,-3667894.1298,16174084.9785,-3667904.1298,1.48810045436277
"16436","391889",16174074.9785,-3667904.1298,16174084.9785,-3667914.1298,0.65902192346472
"16437","391890",16174074.9785,-3667914.1298,16174084.9785,-3667924.1298,0.246472986864633
"16438","391891",16174074.9785,-3667924.1298,16174084.9785,-3667934.1298,0.337776809725974
"16439","391892",16174074.9785,-3667934.1298,16174084.9785,-3667944.1298,1.45118901886121
"16440","391893",16174074.9785,-3667944.1298,16174084.9785,-3667954.1298,3.40561660158223
"16441","391894",16174074.9785,-3667954.1298,16174084.9785,-3667964.1298,4.37187304133775
"16442","391895",16174074.9785,-3667964.1298,16174084.9785,-3667974.1298,3.43080704764924
"16443","391896",16174074.9785,-3667974.1298,16174084.9785,-3667984.1298,1.85404625696105
"16444","391897",16174074.9785,-3667984.1298,16174084.9785,-3667994.1298,1.15717977058516
"16445","391898",16174074.9785,-3667994.1298,16174084.9785,-3668004.1298,1.11053945943971
"16446","391899",16174074.9785,-3668004.1298,16174084.9785,-3668014.1298,1.01132353676232
"16447","391900",16174074.9785,-3668014.1298,16174084.9785,-3668024.1298,0.790506371976556
"16448","391901",16174074.9785,-3668024.1298,16174084.9785,-3668034.1298,0.571919933013025
"16449","391902",16174074.9785,-3668034.1298,16174084.9785,-3668044.1298,0.485289565316534
"16450","391903",16174074.9785,-3668044.1298,16174084.9785,-3668054.1298,0.569992074884217
"16451","391904",16174074.9785,-3668054.1298,16174084.9785,-3668064.1298,0.797853215670182
"16452","391905",16174074.9785,-3668064.1298,16174084.9785,-3668074.1298,1.11720927652603
"16453","391906",16174074.9785,-3668074.1298,16174084.9785,-3668084.1298,1.16925840332434
"16454","391907",16174074.9785,-3668084.1298,16174084.9785,-3668094.1298,0.871214429673074
"16455","391908",16174074.9785,-3668094.1298,16174084.9785,-3668104.1298,0.434283186209528
"16456","391909",16174074.9785,-3668104.1298,16174084.9785,-3668114.1298,0.124116393237997
"16457","391910",16174074.9785,-3668114.1298,16174084.9785,-3668124.1298,0.0326204660081121
"16458","391911",16174074.9785,-3668124.1298,16174084.9785,-3668134.1298,0.040624659703541
"16459","391912",16174074.9785,-3668134.1298,16174084.9785,-3668144.1298,0.117286898401988
"16460","391913",16174074.9785,-3668144.1298,16174084.9785,-3668154.1298,0.2587389468528
"16461","391914",16174074.9785,-3668154.1298,16174084.9785,-3668164.1298,0.370010380307696
"16462","391915",16174074.9785,-3668164.1298,16174084.9785,-3668174.1298,0.343164383056196
"16463","391916",16174074.9785,-3668174.1298,16174084.9785,-3668184.1298,0.210841829853074
"16464","391917",16174074.9785,-3668184.1298,16174084.9785,-3668194.1298,0.1296226941178
"16465","391918",16174074.9785,-3668194.1298,16174084.9785,-3668204.1298,0.140997475741438
"16466","391919",16174074.9785,-3668204.1298,16174084.9785,-3668214.1298,0.160347535274923
"16467","391920",16174074.9785,-3668214.1298,16174084.9785,-3668224.1298,0.237492385980992
"16468","391921",16174074.9785,-3668224.1298,16174084.9785,-3668234.1298,0.437849142301866
"16469","391922",16174074.9785,-3668234.1298,16174084.9785,-3668244.1298,0.687659202567462
"16470","391923",16174074.9785,-3668244.1298,16174084.9785,-3668254.1298,0.745973836529899
"16471","391924",16174074.9785,-3668254.1298,16174084.9785,-3668264.1298,0.588107847528062
"16472","391925",16174074.9785,-3668264.1298,16174084.9785,-3668274.1298,0.520170037927925
"16473","391926",16174074.9785,-3668274.1298,16174084.9785,-3668284.1298,0.777213452630124
"16474","391927",16174074.9785,-3668284.1298,16174084.9785,-3668294.1298,1.0297069693995
"16475","391928",16174074.9785,-3668294.1298,16174084.9785,-3668304.1298,0.975035283688841
"16476","391929",16174074.9785,-3668304.1298,16174084.9785,-3668314.1298,0.893493903461601
"16477","391930",16174074.9785,-3668314.1298,16174084.9785,-3668324.1298,1.16395619039985
"16478","391931",16174074.9785,-3668324.1298,16174084.9785,-3668334.1298,1.79910505927842
"16479","391932",16174074.9785,-3668334.1298,16174084.9785,-3668344.1298,2.54179675677388
"16480","391933",16174074.9785,-3668344.1298,16174084.9785,-3668354.1298,2.58381749838079
"16481","391934",16174074.9785,-3668354.1298,16174084.9785,-3668364.1298,1.90953104905408
"16482","391935",16174074.9785,-3668364.1298,16174084.9785,-3668374.1298,1.34944221776785
"16483","391936",16174074.9785,-3668374.1298,16174084.9785,-3668384.1298,1.21634752336646
"16484","391937",16174074.9785,-3668384.1298,16174084.9785,-3668394.1298,1.23923653610821
"16485","391938",16174074.9785,-3668394.1298,16174084.9785,-3668404.1298,1.35806481419383
"16486","391939",16174074.9785,-3668404.1298,16174084.9785,-3668414.1298,1.53216186609235
"16487","391940",16174074.9785,-3668414.1298,16174084.9785,-3668424.1298,1.85788615847129
"16488","391941",16174074.9785,-3668424.1298,16174084.9785,-3668434.1298,2.21674249213317
"16489","391942",16174074.9785,-3668434.1298,16174084.9785,-3668444.1298,2.21390560279458
"16490","391943",16174074.9785,-3668444.1298,16174084.9785,-3668454.1298,2.27800068888285
"16491","391944",16174074.9785,-3668454.1298,16174084.9785,-3668464.1298,2.244136596221
"16492","391945",16174074.9785,-3668464.1298,16174084.9785,-3668474.1298,1.79167102267142
"16493","391946",16174074.9785,-3668474.1298,16174084.9785,-3668484.1298,1.5657761166357
"16494","391947",16174074.9785,-3668484.1298,16174084.9785,-3668494.1298,2.09708037013414
"16495","391948",16174074.9785,-3668494.1298,16174084.9785,-3668504.1298,2.79567982416252
"16496","391949",16174074.9785,-3668504.1298,16174084.9785,-3668514.1298,2.80513725490183
"16497","391950",16174074.9785,-3668514.1298,16174084.9785,-3668524.1298,2.33133424359622
"16498","391951",16174074.9785,-3668524.1298,16174084.9785,-3668534.1298,2.08498271650097
"16499","391952",16174074.9785,-3668534.1298,16174084.9785,-3668544.1298,2.53387194273794
"16500","391953",16174074.9785,-3668544.1298,16174084.9785,-3668554.1298,3.15985135210527
"16501","391954",16174074.9785,-3668554.1298,16174084.9785,-3668564.1298,3.03224860178146
"16502","391955",16174074.9785,-3668564.1298,16174084.9785,-3668574.1298,2.42419604694142
"16503","391956",16174074.9785,-3668574.1298,16174084.9785,-3668584.1298,2.10651448028723
"16504","391957",16174074.9785,-3668584.1298,16174084.9785,-3668594.1298,2.2400328597507
"16505","391958",16174074.9785,-3668594.1298,16174084.9785,-3668604.1298,2.57303752866171
"16506","391959",16174074.9785,-3668604.1298,16174084.9785,-3668614.1298,3.32601758435523
"16507","391960",16174074.9785,-3668614.1298,16174084.9785,-3668624.1298,3.89168052015633
"16508","391961",16174074.9785,-3668624.1298,16174084.9785,-3668634.1298,3.66712516364405
"16509","391962",16174074.9785,-3668634.1298,16174084.9785,-3668644.1298,3.17446743905751
"16510","391963",16174074.9785,-3668644.1298,16174084.9785,-3668654.1298,2.93372191772329
"16511","391964",16174074.9785,-3668654.1298,16174084.9785,-3668664.1298,2.4710833562519
"16512","391965",16174074.9785,-3668664.1298,16174084.9785,-3668674.1298,1.56502635470808
"16513","391966",16174074.9785,-3668674.1298,16174084.9785,-3668684.1298,1.04013173246054
"16514","391967",16174074.9785,-3668684.1298,16174084.9785,-3668694.1298,1.0864646263601
"16515","391968",16174074.9785,-3668694.1298,16174084.9785,-3668704.1298,1.26458805356477
"16516","391969",16174074.9785,-3668704.1298,16174084.9785,-3668714.1298,1.29207974754815
"16517","391970",16174074.9785,-3668714.1298,16174084.9785,-3668724.1298,1.09381594336157
"16518","391971",16174074.9785,-3668724.1298,16174084.9785,-3668734.1298,1.23605563661148
"16519","391972",16174074.9785,-3668734.1298,16174084.9785,-3668744.1298,1.81745783166853
"16520","391973",16174074.9785,-3668744.1298,16174084.9785,-3668754.1298,2.36177168139096
"16521","391974",16174074.9785,-3668754.1298,16174084.9785,-3668764.1298,2.416489459395
"16522","391975",16174074.9785,-3668764.1298,16174084.9785,-3668774.1298,2.0606040553129
"16523","391976",16174074.9785,-3668774.1298,16174084.9785,-3668784.1298,1.84774457240427
"16524","391977",16174074.9785,-3668784.1298,16174084.9785,-3668794.1298,1.75376737609352
"16525","391978",16174074.9785,-3668794.1298,16174084.9785,-3668804.1298,1.40313292394823
"16526","391979",16174074.9785,-3668804.1298,16174084.9785,-3668814.1298,0.815814611911774
"16527","391980",16174074.9785,-3668814.1298,16174084.9785,-3668824.1298,0.531906509606534
"16528","391981",16174074.9785,-3668824.1298,16174084.9785,-3668834.1298,0.690931054641461
"16529","391982",16174074.9785,-3668834.1298,16174084.9785,-3668844.1298,1.02647844224141
"16530","391983",16174074.9785,-3668844.1298,16174084.9785,-3668854.1298,1.07338752786992
"16531","391984",16174074.9785,-3668854.1298,16174084.9785,-3668864.1298,0.960031719347046
"16532","391985",16174074.9785,-3668864.1298,16174084.9785,-3668874.1298,1.25231045714596
"16533","391986",16174074.9785,-3668874.1298,16174084.9785,-3668884.1298,1.67786897402353
"16534","391987",16174074.9785,-3668884.1298,16174084.9785,-3668894.1298,1.72468801016031
"16535","391988",16174074.9785,-3668894.1298,16174084.9785,-3668904.1298,1.72997699305415
"16536","391989",16174074.9785,-3668904.1298,16174084.9785,-3668914.1298,1.96788352507132
"16537","391990",16174074.9785,-3668914.1298,16174084.9785,-3668924.1298,1.99021827213226
"16538","391991",16174074.9785,-3668924.1298,16174084.9785,-3668934.1298,1.64981965223948
"16539","391992",16174074.9785,-3668934.1298,16174084.9785,-3668944.1298,1.48667169001795
"16540","391993",16174074.9785,-3668944.1298,16174084.9785,-3668954.1298,1.58196135567878
"16541","391994",16174074.9785,-3668954.1298,16174084.9785,-3668964.1298,1.63620875628721
"16542","391995",16174074.9785,-3668964.1298,16174084.9785,-3668974.1298,2.04609079606144
"16543","391996",16174074.9785,-3668974.1298,16174084.9785,-3668984.1298,2.73556464601141
"16544","391997",16174074.9785,-3668984.1298,16174084.9785,-3668994.1298,3.10724266755127
"16545","391998",16174074.9785,-3668994.1298,16174084.9785,-3669004.1298,2.9704674342583
"16546","391999",16174074.9785,-3669004.1298,16174084.9785,-3669014.1298,2.69240697682914
"16547","392000",16174074.9785,-3669014.1298,16174084.9785,-3669024.1298,2.71736453726217
"16548","392001",16174074.9785,-3669024.1298,16174084.9785,-3669034.1298,3.35979240245885
"16549","392002",16174074.9785,-3669034.1298,16174084.9785,-3669044.1298,4.18303223356045
"16550","392003",16174074.9785,-3669044.1298,16174084.9785,-3669054.1298,4.42722522559231
"16551","392004",16174074.9785,-3669054.1298,16174084.9785,-3669064.1298,3.94640755818377
"16552","392005",16174074.9785,-3669064.1298,16174084.9785,-3669074.1298,2.86143546780913
"16553","392006",16174074.9785,-3669074.1298,16174084.9785,-3669084.1298,1.8813015158112
"16554","392007",16174074.9785,-3669084.1298,16174084.9785,-3669094.1298,1.66012310033026
